Pos;technique;readLineIndent;diff;diff_ad_hoc;correct;answer;isCorrect;time;ParticipantNr;KindParticipant;ParticipantID;years_experience;exp_Quantil
5;non_indented;6;2;5;9;9;1;12983;19;Professional;p8;14;3
6;non_indented;4;0;1;5;5;1;7589;19;Professional;p8;14;3
7;non_indented;4;0;0;6;6;1;2967;19;Professional;p8;14;3
8;non_indented;4;2;4;2;2;1;9320;19;Professional;p8;14;3
9;non_indented;4;4;5;8;8;1;11794;19;Professional;p8;14;3
10;non_indented;6;4;6;6;6;1;9232;19;Professional;p8;14;3
11;non_indented;8;2;6;6;6;1;11382;19;Professional;p8;14;3
12;indented;4;2;4;3;3;1;5066;19;Professional;p8;14;3
13;indented;6;0;1;5;5;1;4102;19;Professional;p8;14;3
14;non_indented;8;4;6;4;5;0;15873;19;Professional;p8;14;3
15;non_indented;8;0;3;6;6;1;13317;19;Professional;p8;14;3
16;indented;6;2;4;4;4;1;3546;19;Professional;p8;14;3
17;indented;6;0;1;2;2;1;4009;19;Professional;p8;14;3
18;indented;4;4;5;6;6;1;4314;19;Professional;p8;14;3
19;non_indented;8;0;2;6;6;1;14222;19;Professional;p8;14;3
20;indented;4;2;4;1;1;1;6147;19;Professional;p8;14;3
21;indented;8;4;7;3;3;1;8187;19;Professional;p8;14;3
22;indented;6;4;6;4;4;1;4504;19;Professional;p8;14;3
23;indented;4;2;4;1;1;1;2356;19;Professional;p8;14;3
24;non_indented;4;4;5;3;3;1;6151;19;Professional;p8;14;3
25;indented;6;4;6;6;6;1;5243;19;Professional;p8;14;3
26;non_indented;8;0;3;7;6;0;10024;19;Professional;p8;14;3
27;non_indented;6;4;6;9;9;1;8066;19;Professional;p8;14;3
28;indented;6;2;5;4;4;1;4020;19;Professional;p8;14;3
29;non_indented;6;4;5;9;9;1;8492;19;Professional;p8;14;3
30;indented;6;0;2;8;8;1;7375;19;Professional;p8;14;3
31;non_indented;8;2;5;7;7;1;10244;19;Professional;p8;14;3
32;non_indented;4;0;1;7;3;0;9707;19;Professional;p8;14;3
33;indented;8;2;6;7;7;1;10985;19;Professional;p8;14;3
34;non_indented;4;2;4;9;7;0;11634;19;Professional;p8;14;3
35;indented;4;0;0;2;2;1;5059;19;Professional;p8;14;3
36;non_indented;6;0;1;2;2;1;7563;19;Professional;p8;14;3
37;non_indented;6;2;5;9;9;1;9525;19;Professional;p8;14;3
38;non_indented;8;4;9;8;8;1;14083;19;Professional;p8;14;3
39;indented;8;2;6;1;1;1;6939;19;Professional;p8;14;3
40;non_indented;6;2;4;3;3;1;6524;19;Professional;p8;14;3
41;indented;8;0;2;5;5;1;6396;19;Professional;p8;14;3
42;indented;8;2;5;9;9;1;6695;19;Professional;p8;14;3
43;non_indented;8;4;7;2;2;1;8690;19;Professional;p8;14;3
44;indented;8;4;7;7;7;1;5332;19;Professional;p8;14;3
45;non_indented;8;2;6;8;6;0;8334;19;Professional;p8;14;3
46;non_indented;8;0;2;1;6;0;8680;19;Professional;p8;14;3
47;indented;4;4;5;3;3;1;3944;19;Professional;p8;14;3
48;indented;6;4;5;4;4;1;2796;19;Professional;p8;14;3
49;indented;8;0;1;9;8;0;4750;19;Professional;p8;14;3
50;indented;6;0;2;2;2;1;3417;19;Professional;p8;14;3
51;non_indented;4;0;1;6;6;1;5839;19;Professional;p8;14;3
52;non_indented;6;0;2;4;5;0;8801;19;Professional;p8;14;3
53;indented;4;0;0;2;2;1;5710;19;Professional;p8;14;3
54;indented;8;4;9;5;5;1;5789;19;Professional;p8;14;3
55;non_indented;4;2;4;6;5;0;7082;19;Professional;p8;14;3
56;indented;8;4;7;9;9;1;6737;19;Professional;p8;14;3
57;indented;4;4;5;8;8;1;3608;19;Professional;p8;14;3
58;non_indented;8;0;2;6;6;1;10764;19;Professional;p8;14;3
59;indented;6;4;6;3;3;1;6081;19;Professional;p8;14;3
60;indented;6;4;6;8;8;1;3522;19;Professional;p8;14;3
61;non_indented;8;4;6;3;2;0;13821;19;Professional;p8;14;3
62;indented;4;2;4;9;9;1;3945;19;Professional;p8;14;3
63;indented;6;2;4;1;1;1;2973;19;Professional;p8;14;3
64;indented;4;4;5;3;3;1;2385;19;Professional;p8;14;3
65;non_indented;8;2;5;7;7;1;7150;19;Professional;p8;14;3
66;indented;6;0;1;6;6;1;9148;19;Professional;p8;14;3
67;non_indented;6;2;5;5;8;0;9145;19;Professional;p8;14;3
68;indented;8;0;2;3;3;1;8765;19;Professional;p8;14;3
69;non_indented;8;4;7;3;3;1;6885;19;Professional;p8;14;3
70;indented;4;0;0;9;9;1;4866;19;Professional;p8;14;3
71;non_indented;4;4;5;2;2;1;12278;19;Professional;p8;14;3
72;indented;8;2;5;4;4;1;6350;19;Professional;p8;14;3
73;non_indented;8;2;6;4;9;0;7266;19;Professional;p8;14;3
74;indented;8;0;3;9;9;1;5362;19;Professional;p8;14;3
75;non_indented;6;0;1;7;7;1;6869;19;Professional;p8;14;3
76;indented;8;4;9;8;8;1;6757;19;Professional;p8;14;3
77;indented;4;2;4;7;7;1;3543;19;Professional;p8;14;3
78;non_indented;4;2;4;8;8;1;6033;19;Professional;p8;14;3
79;non_indented;4;4;5;5;5;1;8152;19;Professional;p8;14;3
80;indented;4;0;0;6;6;1;4685;19;Professional;p8;14;3
81;non_indented;6;0;2;5;5;1;3961;19;Professional;p8;14;3
82;indented;6;2;4;3;3;1;4074;19;Professional;p8;14;3
83;indented;8;0;2;7;7;1;3825;19;Professional;p8;14;3
84;non_indented;4;0;1;9;9;1;9656;19;Professional;p8;14;3
85;non_indented;6;2;5;1;1;1;6146;19;Professional;p8;14;3
86;indented;6;2;5;5;5;1;6280;19;Professional;p8;14;3
87;non_indented;4;4;5;2;2;1;5215;19;Professional;p8;14;3
88;non_indented;6;4;6;9;9;1;8726;19;Professional;p8;14;3
89;indented;8;2;6;8;8;1;6257;19;Professional;p8;14;3
90;indented;4;4;5;9;9;1;3553;19;Professional;p8;14;3
1;non_indented;6;0;2;9;9;1;19875;20;PhDStudent;ps4;2;2
2;non_indented;4;2;4;4;4;1;19526;20;PhDStudent;ps4;2;2
3;indented;4;0;0;7;7;1;6681;20;PhDStudent;ps4;2;2
4;non_indented;6;4;6;3;3;1;115028;20;PhDStudent;ps4;2;2
5;non_indented;6;2;5;9;9;1;38800;20;PhDStudent;ps4;2;2
6;non_indented;4;0;1;5;5;1;8209;20;PhDStudent;ps4;2;2
7;non_indented;4;0;0;6;6;1;3361;20;PhDStudent;ps4;2;2
8;non_indented;4;2;4;2;2;1;21275;20;PhDStudent;ps4;2;2
9;non_indented;4;4;5;8;8;1;34365;20;PhDStudent;ps4;2;2
10;non_indented;6;4;6;6;6;1;44035;20;PhDStudent;ps4;2;2
11;non_indented;8;2;6;6;6;1;102903;20;PhDStudent;ps4;2;2
12;indented;4;2;4;3;3;1;9362;20;PhDStudent;ps4;2;2
13;indented;6;0;1;5;5;1;7697;20;PhDStudent;ps4;2;2
14;non_indented;8;4;6;4;4;1;73972;20;PhDStudent;ps4;2;2
15;non_indented;8;0;3;6;6;1;21856;20;PhDStudent;ps4;2;2
16;indented;6;2;4;4;4;1;40517;20;PhDStudent;ps4;2;2
17;indented;6;0;1;2;2;1;14266;20;PhDStudent;ps4;2;2
18;indented;4;4;5;6;6;1;30975;20;PhDStudent;ps4;2;2
19;non_indented;8;0;2;6;6;1;21047;20;PhDStudent;ps4;2;2
20;indented;4;2;4;1;1;1;10552;20;PhDStudent;ps4;2;2
21;indented;8;4;7;3;3;1;34041;20;PhDStudent;ps4;2;2
22;indented;6;4;6;4;4;1;36717;20;PhDStudent;ps4;2;2
23;indented;4;2;4;1;1;1;8950;20;PhDStudent;ps4;2;2
24;non_indented;4;4;5;3;1;0;16800;20;PhDStudent;ps4;2;2
25;indented;6;4;6;6;6;1;32796;20;PhDStudent;ps4;2;2
26;non_indented;8;0;3;7;7;1;10975;20;PhDStudent;ps4;2;2
27;non_indented;6;4;6;9;9;1;29989;20;PhDStudent;ps4;2;2
28;indented;6;2;5;4;4;1;9323;20;PhDStudent;ps4;2;2
29;non_indented;6;4;5;9;9;1;26261;20;PhDStudent;ps4;2;2
30;indented;6;0;2;8;8;1;7526;20;PhDStudent;ps4;2;2
31;non_indented;8;2;5;7;7;1;20143;20;PhDStudent;ps4;2;2
32;non_indented;4;0;1;7;7;1;7453;20;PhDStudent;ps4;2;2
33;indented;8;2;6;7;7;1;10454;20;PhDStudent;ps4;2;2
34;non_indented;4;2;4;9;9;1;11148;20;PhDStudent;ps4;2;2
35;indented;4;0;0;2;2;1;6264;20;PhDStudent;ps4;2;2
36;non_indented;6;0;1;2;2;1;6820;20;PhDStudent;ps4;2;2
37;non_indented;6;2;5;9;9;1;38711;20;PhDStudent;ps4;2;2
38;non_indented;8;4;9;8;8;1;49314;20;PhDStudent;ps4;2;2
39;indented;8;2;6;1;1;1;20465;20;PhDStudent;ps4;2;2
40;non_indented;6;2;4;3;3;1;23174;20;PhDStudent;ps4;2;2
41;indented;8;0;2;5;5;1;10124;20;PhDStudent;ps4;2;2
42;indented;8;2;5;9;9;1;10618;20;PhDStudent;ps4;2;2
43;non_indented;8;4;7;2;2;1;39207;20;PhDStudent;ps4;2;2
44;indented;8;4;7;7;3;0;10016;20;PhDStudent;ps4;2;2
45;non_indented;8;2;6;8;8;1;35267;20;PhDStudent;ps4;2;2
46;non_indented;8;0;2;1;1;1;8914;20;PhDStudent;ps4;2;2
47;indented;4;4;5;3;3;1;16200;20;PhDStudent;ps4;2;2
48;indented;6;4;5;4;4;1;7058;20;PhDStudent;ps4;2;2
49;indented;8;0;1;9;9;1;10789;20;PhDStudent;ps4;2;2
50;indented;6;0;2;2;2;1;4510;20;PhDStudent;ps4;2;2
51;non_indented;4;0;1;6;6;1;8319;20;PhDStudent;ps4;2;2
52;non_indented;6;0;2;4;4;1;8355;20;PhDStudent;ps4;2;2
53;indented;4;0;0;2;2;1;3385;20;PhDStudent;ps4;2;2
54;indented;8;4;9;5;5;1;14133;20;PhDStudent;ps4;2;2
55;non_indented;4;2;4;6;6;1;11012;20;PhDStudent;ps4;2;2
56;indented;8;4;7;9;9;1;10351;20;PhDStudent;ps4;2;2
57;indented;4;4;5;8;8;1;2845;20;PhDStudent;ps4;2;2
58;non_indented;8;0;2;6;6;1;15131;20;PhDStudent;ps4;2;2
59;indented;6;4;6;3;3;1;22508;20;PhDStudent;ps4;2;2
60;indented;6;4;6;8;8;1;6535;20;PhDStudent;ps4;2;2
61;non_indented;8;4;6;3;3;1;30783;20;PhDStudent;ps4;2;2
62;indented;4;2;4;9;9;1;4818;20;PhDStudent;ps4;2;2
63;indented;6;2;4;1;1;1;5938;20;PhDStudent;ps4;2;2
64;indented;4;4;5;3;3;1;3668;20;PhDStudent;ps4;2;2
65;non_indented;8;2;5;7;7;1;14966;20;PhDStudent;ps4;2;2
66;indented;6;0;1;6;6;1;4153;20;PhDStudent;ps4;2;2
67;non_indented;6;2;5;5;5;1;11396;20;PhDStudent;ps4;2;2
68;indented;8;0;2;3;3;1;20970;20;PhDStudent;ps4;2;2
69;non_indented;8;4;7;3;3;1;21494;20;PhDStudent;ps4;2;2
70;indented;4;0;0;9;9;1;3083;20;PhDStudent;ps4;2;2
71;non_indented;4;4;5;2;2;1;18303;20;PhDStudent;ps4;2;2
72;indented;8;2;5;4;4;1;6092;20;PhDStudent;ps4;2;2
73;non_indented;8;2;6;4;4;1;20231;20;PhDStudent;ps4;2;2
74;indented;8;0;3;9;9;1;9699;20;PhDStudent;ps4;2;2
75;non_indented;6;0;1;7;7;1;8551;20;PhDStudent;ps4;2;2
76;indented;8;4;9;8;8;1;11756;20;PhDStudent;ps4;2;2
77;indented;4;2;4;7;7;1;11252;20;PhDStudent;ps4;2;2
78;non_indented;4;2;4;8;8;1;32140;20;PhDStudent;ps4;2;2
79;non_indented;4;4;5;5;3;0;35999;20;PhDStudent;ps4;2;2
80;indented;4;0;0;6;6;1;3911;20;PhDStudent;ps4;2;2
81;non_indented;6;0;2;5;5;1;11210;20;PhDStudent;ps4;2;2
82;indented;6;2;4;3;3;1;4293;20;PhDStudent;ps4;2;2
83;indented;8;0;2;7;7;1;6819;20;PhDStudent;ps4;2;2
84;non_indented;4;0;1;9;9;1;7054;20;PhDStudent;ps4;2;2
85;non_indented;6;2;5;1;1;1;17640;20;PhDStudent;ps4;2;2
86;indented;6;2;5;5;5;1;7386;20;PhDStudent;ps4;2;2
87;non_indented;4;4;5;2;2;1;23179;20;PhDStudent;ps4;2;2
88;non_indented;6;4;6;9;9;1;28460;20;PhDStudent;ps4;2;2
89;indented;8;2;6;8;8;1;10037;20;PhDStudent;ps4;2;2
90;indented;4;4;5;9;9;1;7692;20;PhDStudent;ps4;2;2
1;non_indented;6;0;2;9;9;1;10224;21;Professional;p1;2;2
2;non_indented;4;2;4;4;4;1;9800;21;Professional;p1;2;2
3;indented;4;0;0;7;7;1;3784;21;Professional;p1;2;2
4;non_indented;6;4;6;3;4;0;9288;21;Professional;p1;2;2
5;non_indented;6;2;5;9;9;1;10256;21;Professional;p1;2;2
6;non_indented;4;0;1;5;5;1;4728;21;Professional;p1;2;2
7;non_indented;4;0;0;6;6;1;3831;21;Professional;p1;2;2
8;non_indented;4;2;4;2;2;1;4328;21;Professional;p1;2;2
9;non_indented;4;4;5;8;7;0;6160;21;Professional;p1;2;2
10;non_indented;6;4;6;6;8;0;15912;21;Professional;p1;2;2
11;non_indented;8;2;6;6;8;0;16392;21;Professional;p1;2;2
12;indented;4;2;4;3;3;1;3704;21;Professional;p1;2;2
13;indented;6;0;1;5;5;1;3967;21;Professional;p1;2;2
14;non_indented;8;4;6;4;4;1;14919;21;Professional;p1;2;2
15;non_indented;8;0;3;6;6;1;13424;21;Professional;p1;2;2
16;indented;6;2;4;4;4;1;5879;21;Professional;p1;2;2
17;indented;6;0;1;2;2;1;3639;21;Professional;p1;2;2
18;indented;4;4;5;6;6;1;3599;21;Professional;p1;2;2
19;non_indented;8;0;2;6;6;1;7799;21;Professional;p1;2;2
20;indented;4;2;4;1;1;1;2743;21;Professional;p1;2;2
21;indented;8;4;7;3;3;1;7032;21;Professional;p1;2;2
22;indented;6;4;6;4;4;1;3688;21;Professional;p1;2;2
23;indented;4;2;4;1;1;1;2976;21;Professional;p1;2;2
24;non_indented;4;4;5;3;1;0;8071;21;Professional;p1;2;2
25;indented;6;4;6;6;6;1;11974;21;Professional;p1;2;2
26;non_indented;8;0;3;7;7;1;8863;21;Professional;p1;2;2
27;non_indented;6;4;6;9;4;0;13656;21;Professional;p1;2;2
28;indented;6;2;5;4;4;1;4272;21;Professional;p1;2;2
29;non_indented;6;4;5;9;9;1;14927;21;Professional;p1;2;2
30;indented;6;0;2;8;8;1;3783;21;Professional;p1;2;2
31;non_indented;8;2;5;7;7;1;17135;21;Professional;p1;2;2
32;non_indented;4;0;1;7;7;1;6944;21;Professional;p1;2;2
33;indented;8;2;6;7;7;1;8160;21;Professional;p1;2;2
34;non_indented;4;2;4;9;9;1;21031;21;Professional;p1;2;2
35;indented;4;0;0;2;2;1;2920;21;Professional;p1;2;2
36;non_indented;6;0;1;2;2;1;8599;21;Professional;p1;2;2
37;non_indented;6;2;5;9;9;1;8784;21;Professional;p1;2;2
38;non_indented;8;4;9;8;3;0;14543;21;Professional;p1;2;2
39;indented;8;2;6;1;1;1;7368;21;Professional;p1;2;2
40;non_indented;6;2;4;3;3;1;10216;21;Professional;p1;2;2
41;indented;8;0;2;5;5;1;18528;21;Professional;p1;2;2
42;indented;8;2;5;9;9;1;9287;21;Professional;p1;2;2
43;non_indented;8;4;7;2;2;1;12279;21;Professional;p1;2;2
44;indented;8;4;7;7;7;1;8079;21;Professional;p1;2;2
45;non_indented;8;2;6;8;8;1;13495;21;Professional;p1;2;2
46;non_indented;8;0;2;1;3;0;10935;21;Professional;p1;2;2
47;indented;4;4;5;3;3;1;10151;21;Professional;p1;2;2
48;indented;6;4;5;4;4;1;4792;21;Professional;p1;2;2
49;indented;8;0;1;9;9;1;3647;21;Professional;p1;2;2
50;indented;6;0;2;2;2;1;3279;21;Professional;p1;2;2
51;non_indented;4;0;1;6;6;1;3367;21;Professional;p1;2;2
52;non_indented;6;0;2;4;4;1;4169;21;Professional;p1;2;2
53;indented;4;0;0;2;2;1;2176;21;Professional;p1;2;2
54;indented;8;4;9;5;5;1;6687;21;Professional;p1;2;2
55;non_indented;4;2;4;6;5;0;9383;21;Professional;p1;2;2
56;indented;8;4;7;9;9;1;6065;21;Professional;p1;2;2
57;indented;4;4;5;8;8;1;2576;21;Professional;p1;2;2
58;non_indented;8;0;2;6;6;1;6688;21;Professional;p1;2;2
59;indented;6;4;6;3;3;1;6992;21;Professional;p1;2;2
60;indented;6;4;6;8;8;1;4920;21;Professional;p1;2;2
61;non_indented;8;4;6;3;9;0;6583;21;Professional;p1;2;2
62;indented;4;2;4;9;9;1;4144;21;Professional;p1;2;2
63;indented;6;2;4;1;1;1;4672;21;Professional;p1;2;2
64;indented;4;4;5;3;3;1;2840;21;Professional;p1;2;2
65;non_indented;8;2;5;7;8;0;29431;21;Professional;p1;2;2
66;indented;6;0;1;6;6;1;4224;21;Professional;p1;2;2
67;non_indented;6;2;5;5;8;0;12479;21;Professional;p1;2;2
68;indented;8;0;2;3;1;0;8296;21;Professional;p1;2;2
69;non_indented;8;4;7;3;5;0;8040;21;Professional;p1;2;2
70;indented;4;0;0;9;9;1;3385;21;Professional;p1;2;2
71;non_indented;4;4;5;2;3;0;21031;21;Professional;p1;2;2
72;indented;8;2;5;4;4;1;6193;21;Professional;p1;2;2
73;non_indented;8;2;6;4;4;1;49631;21;Professional;p1;2;2
74;indented;8;0;3;9;9;1;4912;21;Professional;p1;2;2
75;non_indented;6;0;1;7;7;1;10191;21;Professional;p1;2;2
76;indented;8;4;9;8;8;1;8920;21;Professional;p1;2;2
77;indented;4;2;4;7;7;1;4240;21;Professional;p1;2;2
78;non_indented;4;2;4;8;8;1;7375;21;Professional;p1;2;2
79;non_indented;4;4;5;5;5;1;6040;21;Professional;p1;2;2
80;indented;4;0;0;6;6;1;2623;21;Professional;p1;2;2
81;non_indented;6;0;2;5;5;1;3488;21;Professional;p1;2;2
82;indented;6;2;4;3;3;1;3576;21;Professional;p1;2;2
83;indented;8;0;2;7;7;1;5953;21;Professional;p1;2;2
84;non_indented;4;0;1;9;9;1;4624;21;Professional;p1;2;2
85;non_indented;6;2;5;1;3;0;14384;21;Professional;p1;2;2
86;indented;6;2;5;5;4;0;8240;21;Professional;p1;2;2
87;non_indented;4;4;5;2;6;0;12167;21;Professional;p1;2;2
88;non_indented;6;4;6;9;9;1;14240;21;Professional;p1;2;2
89;indented;8;2;6;8;8;1;7088;21;Professional;p1;2;2
90;indented;4;4;5;9;9;1;3480;21;Professional;p1;2;2
1;non_indented;6;0;2;9;9;1;4544;22;PhDStudent;p5;9;3
2;non_indented;4;2;4;4;4;1;18540;22;PhDStudent;p5;9;3
3;indented;4;0;0;7;7;1;2318;22;PhDStudent;p5;9;3
4;non_indented;6;4;6;3;3;1;6479;22;PhDStudent;p5;9;3
5;non_indented;6;2;5;9;9;1;7402;22;PhDStudent;p5;9;3
6;non_indented;4;0;1;5;5;1;2881;22;PhDStudent;p5;9;3
7;non_indented;4;0;0;6;6;1;3545;22;PhDStudent;p5;9;3
8;non_indented;4;2;4;2;2;1;11182;22;PhDStudent;p5;9;3
9;non_indented;4;4;5;8;8;1;15750;22;PhDStudent;p5;9;3
10;non_indented;6;4;6;6;6;1;15425;22;PhDStudent;p5;9;3
11;non_indented;8;2;6;6;8;0;11385;22;PhDStudent;p5;9;3
12;indented;4;2;4;3;3;1;4061;22;PhDStudent;p5;9;3
13;indented;6;0;1;5;5;1;7628;22;PhDStudent;p5;9;3
14;non_indented;8;4;6;4;5;0;19282;22;PhDStudent;p5;9;3
15;non_indented;8;0;3;6;6;1;26325;22;PhDStudent;p5;9;3
16;indented;6;2;4;4;3;0;13071;22;PhDStudent;p5;9;3
17;indented;6;0;1;2;2;1;7356;22;PhDStudent;p5;9;3
18;indented;4;4;5;6;6;1;5962;22;PhDStudent;p5;9;3
19;non_indented;8;0;2;6;6;1;7380;22;PhDStudent;p5;9;3
20;indented;4;2;4;1;1;1;2745;22;PhDStudent;p5;9;3
21;indented;8;4;7;3;3;1;7967;22;PhDStudent;p5;9;3
22;indented;6;4;6;4;4;1;4590;22;PhDStudent;p5;9;3
23;indented;4;2;4;1;1;1;3308;22;PhDStudent;p5;9;3
24;non_indented;4;4;5;3;1;0;20398;22;PhDStudent;p5;9;3
25;indented;6;4;6;6;6;1;4678;22;PhDStudent;p5;9;3
26;non_indented;8;0;3;7;4;0;23896;22;PhDStudent;p5;9;3
27;non_indented;6;4;6;9;4;0;16110;22;PhDStudent;p5;9;3
28;indented;6;2;5;4;4;1;10148;22;PhDStudent;p5;9;3
29;non_indented;6;4;5;9;9;1;14918;22;PhDStudent;p5;9;3
30;indented;6;0;2;8;8;1;3195;22;PhDStudent;p5;9;3
31;non_indented;8;2;5;7;7;1;10441;22;PhDStudent;p5;9;3
32;non_indented;4;0;1;7;7;1;7337;22;PhDStudent;p5;9;3
33;indented;8;2;6;7;7;1;10349;22;PhDStudent;p5;9;3
34;non_indented;4;2;4;9;9;1;6076;22;PhDStudent;p5;9;3
35;indented;4;0;0;2;2;1;2723;22;PhDStudent;p5;9;3
36;non_indented;6;0;1;2;2;1;6682;22;PhDStudent;p5;9;3
37;non_indented;6;2;5;9;9;1;8169;22;PhDStudent;p5;9;3
38;non_indented;8;4;9;8;3;0;16686;22;PhDStudent;p5;9;3
39;indented;8;2;6;1;1;1;7273;22;PhDStudent;p5;9;3
40;non_indented;6;2;4;3;3;1;6011;22;PhDStudent;p5;9;3
41;indented;8;0;2;5;5;1;4748;22;PhDStudent;p5;9;3
42;indented;8;2;5;9;9;1;5424;22;PhDStudent;p5;9;3
43;non_indented;8;4;7;2;2;1;40996;22;PhDStudent;p5;9;3
44;indented;8;4;7;7;7;1;5918;22;PhDStudent;p5;9;3
45;non_indented;8;2;6;8;8;1;13444;22;PhDStudent;p5;9;3
46;non_indented;8;0;2;1;1;1;11880;22;PhDStudent;p5;9;3
47;indented;4;4;5;3;3;1;3847;22;PhDStudent;p5;9;3
48;indented;6;4;5;4;4;1;4545;22;PhDStudent;p5;9;3
49;indented;8;0;1;9;9;1;5761;22;PhDStudent;p5;9;3
50;indented;6;0;2;2;2;1;3534;22;PhDStudent;p5;9;3
51;non_indented;4;0;1;6;6;1;4976;22;PhDStudent;p5;9;3
52;non_indented;6;0;2;4;4;1;5084;22;PhDStudent;p5;9;3
53;indented;4;0;0;2;2;1;1957;22;PhDStudent;p5;9;3
54;indented;8;4;9;5;5;1;4883;22;PhDStudent;p5;9;3
55;non_indented;4;2;4;6;6;1;15345;22;PhDStudent;p5;9;3
56;indented;8;4;7;9;9;1;10284;22;PhDStudent;p5;9;3
57;indented;4;4;5;8;8;1;2429;22;PhDStudent;p5;9;3
58;non_indented;8;0;2;6;6;1;7737;22;PhDStudent;p5;9;3
59;indented;6;4;6;3;3;1;4703;22;PhDStudent;p5;9;3
60;indented;6;4;6;8;8;1;3736;22;PhDStudent;p5;9;3
61;non_indented;8;4;6;3;9;0;11857;22;PhDStudent;p5;9;3
62;indented;4;2;4;9;9;1;2340;22;PhDStudent;p5;9;3
63;indented;6;2;4;1;1;1;3107;22;PhDStudent;p5;9;3
64;indented;4;4;5;3;3;1;2879;22;PhDStudent;p5;9;3
65;non_indented;8;2;5;7;7;1;12488;22;PhDStudent;p5;9;3
66;indented;6;0;1;6;6;1;4433;22;PhDStudent;p5;9;3
67;non_indented;6;2;5;5;5;1;5468;22;PhDStudent;p5;9;3
68;indented;8;0;2;3;1;0;7290;22;PhDStudent;p5;9;3
69;non_indented;8;4;7;3;3;1;15773;22;PhDStudent;p5;9;3
70;indented;4;0;0;9;9;1;2116;22;PhDStudent;p5;9;3
71;non_indented;4;4;5;2;2;1;9227;22;PhDStudent;p5;9;3
72;indented;8;2;5;4;4;1;5625;22;PhDStudent;p5;9;3
73;non_indented;8;2;6;4;4;1;9000;22;PhDStudent;p5;9;3
74;indented;8;0;3;9;9;1;4929;22;PhDStudent;p5;9;3
75;non_indented;6;0;1;7;7;1;4861;22;PhDStudent;p5;9;3
76;indented;8;4;9;8;8;1;4861;22;PhDStudent;p5;9;3
77;indented;4;2;4;7;7;1;3589;22;PhDStudent;p5;9;3
78;non_indented;4;2;4;8;8;1;4779;22;PhDStudent;p5;9;3
79;non_indented;4;4;5;5;5;1;22522;22;PhDStudent;p5;9;3
80;indented;4;0;0;6;6;1;1889;22;PhDStudent;p5;9;3
81;non_indented;6;0;2;5;5;1;8820;22;PhDStudent;p5;9;3
82;indented;6;2;4;3;3;1;6188;22;PhDStudent;p5;9;3
83;indented;8;0;2;7;7;1;4017;22;PhDStudent;p5;9;3
84;non_indented;4;0;1;9;9;1;2699;22;PhDStudent;p5;9;3
85;non_indented;6;2;5;1;1;1;7921;22;PhDStudent;p5;9;3
86;indented;6;2;5;5;5;1;5309;22;PhDStudent;p5;9;3
87;non_indented;4;4;5;2;2;1;20476;22;PhDStudent;p5;9;3
88;non_indented;6;4;6;9;9;1;9224;22;PhDStudent;p5;9;3
89;indented;8;2;6;8;8;1;8907;22;PhDStudent;p5;9;3
90;indented;4;4;5;9;9;1;3288;22;PhDStudent;p5;9;3
1;non_indented;6;0;2;9;9;1;8147;24;PhDStudent;ps7;0;1
2;non_indented;4;2;4;4;8;0;28961;24;PhDStudent;ps7;0;1
3;indented;4;0;0;7;7;1;5868;24;PhDStudent;ps7;0;1
4;non_indented;6;4;6;3;3;1;25990;24;PhDStudent;ps7;0;1
5;non_indented;6;2;5;9;9;1;9038;24;PhDStudent;ps7;0;1
6;non_indented;4;0;1;5;5;1;3930;24;PhDStudent;ps7;0;1
7;non_indented;4;0;0;6;6;1;3712;24;PhDStudent;ps7;0;1
8;non_indented;4;2;4;2;8;0;12328;24;PhDStudent;ps7;0;1
9;non_indented;4;4;5;8;7;0;22606;24;PhDStudent;ps7;0;1
10;non_indented;6;4;6;6;6;1;14277;24;PhDStudent;ps7;0;1
11;non_indented;8;2;6;6;6;1;20487;24;PhDStudent;ps7;0;1
12;indented;4;2;4;3;3;1;4690;24;PhDStudent;ps7;0;1
13;indented;6;0;1;5;5;1;6087;24;PhDStudent;ps7;0;1
14;non_indented;8;4;6;4;1;0;9873;24;PhDStudent;ps7;0;1
15;non_indented;8;0;3;6;1;0;20337;24;PhDStudent;ps7;0;1
16;indented;6;2;4;4;4;1;7393;24;PhDStudent;ps7;0;1
17;indented;6;0;1;2;2;1;5470;24;PhDStudent;ps7;0;1
18;indented;4;4;5;6;6;1;6971;24;PhDStudent;ps7;0;1
19;non_indented;8;0;2;6;6;1;10365;24;PhDStudent;ps7;0;1
20;indented;4;2;4;1;1;1;3660;24;PhDStudent;ps7;0;1
21;indented;8;4;7;3;1;0;13051;24;PhDStudent;ps7;0;1
22;indented;6;4;6;4;4;1;10757;24;PhDStudent;ps7;0;1
23;indented;4;2;4;1;1;1;4063;24;PhDStudent;ps7;0;1
24;non_indented;4;4;5;3;3;1;12920;24;PhDStudent;ps7;0;1
25;indented;6;4;6;6;6;1;9095;24;PhDStudent;ps7;0;1
26;non_indented;8;0;3;7;7;1;13748;24;PhDStudent;ps7;0;1
27;non_indented;6;4;6;9;9;1;8664;24;PhDStudent;ps7;0;1
28;indented;6;2;5;4;4;1;4913;24;PhDStudent;ps7;0;1
29;non_indented;6;4;5;9;9;1;13492;24;PhDStudent;ps7;0;1
30;indented;6;0;2;8;8;1;8384;24;PhDStudent;ps7;0;1
31;non_indented;8;2;5;7;6;0;12666;24;PhDStudent;ps7;0;1
